Date,State/UnionTerritory,Cured,Deaths,Confirmed,Active_Cases
2021-05-11,Andaman and Nicobar Islands,6125,78,6398,195
2021-05-11,Andhra Pradesh,1104431,8791,1302589,189367
2021-05-11,Arunachal Pradesh,18351,64,20370,1955
2021-05-11,Assam,257571,1753,298171,38847
2021-05-11,Bihar,493189,3357,601650,105104
2021-05-11,Chandigarh,41842,575,51070,8653
2021-05-11,Chhattisgarh,727497,10742,863343,125104
2021-05-11,Dadra and Nagar Haveli and Daman and Diu,7722,4,8928,1202
2021-05-11,Delhi,1231297,19663,1336218,85258
2021-05-11,Goa,87659,1729,121650,32262
2021-05-11,Gujarat,547935,8511,692604,136158
2021-05-11,Haryana,509617,5766,628615,113232
2021-05-11,Himachal Pradesh,99427,1938,135782,34417
2021-05-11,Jammu and Kashmir,167813,2782,220546,49951
2021-05-11,Jharkhand,230646,3982,292530,57902
2021-05-11,Karnataka,1383285,19372,1973683,571026
2021-05-11,Kerala,1504160,5879,1930115,420076
2021-05-11,Ladakh,13825,157,15429,1447
2021-05-11,Lakshadweep,2980,10,3982,992
2021-05-11,Madhya Pradesh,563754,6501,681478,111223
2021-05-11,Maharashtra,4469425,76398,5138973,593150
2021-05-11,Manipur,30685,489,35778,4604
2021-05-11,Meghalaya,16834,233,20129,3062
2021-05-11,Mizoram,5920,22,7796,1854
2021-05-11,Nagaland,13249,150,16283,2884
2021-05-11,Odisha,457569,2197,544873,85107
2021-05-11,Puducherry,57818,988,72975,14169
2021-05-11,Punjab,364170,10704,450674,75800
2021-05-11,Rajasthan,564352,5825,773194,203017
2021-05-11,Sikkim,7215,169,9924,2540
2021-05-11,Tamil Nadu,1240968,15880,1409237,152389
2021-05-11,Telangana,436619,2771,502187,62797
2021-05-11,Tripura,34682,413,38158,3063
2021-05-11,Uttarakhand,171438,3896,249814,74480
2021-05-11,Uttar Pradesh,1283754,15742,1524767,225271
2021-05-11,West Bengal,873480,12461,1012604,126663
2021-05-12,Andaman and Nicobar Islands,6149,78,6426,199
2021-05-12,Andhra Pradesh,1118933,8899,1322934,195102
2021-05-12,Arunachal Pradesh,18583,68,20575,1924
2021-05-12,Assam,261980,1838,304429,40611
2021-05-12,Bihar,507041,3429,612570,102100
2021-05-12,Chandigarh,42647,585,51857,8625
2021-05-12,Chhattisgarh,740283,10941,873060,121836
2021-05-12,Dadra and Nagar Haveli and Daman and Diu,7914,4,9021,1103
2021-05-12,Delhi,1244880,20010,1348699,83809
2021-05-12,Goa,90134,1804,124774,32836
2021-05-12,Gujarat,563133,8629,703594,131832
2021-05-12,Haryana,525345,5910,640252,108997
2021-05-12,Himachal Pradesh,102525,2002,140759,36232
2021-05-12,Jammu and Kashmir,171350,2847,224898,50701
2021-05-12,Jharkhand,238277,4085,296895,54533
2021-05-12,Karnataka,1405869,19852,2013193,587472
2021-05-12,Kerala,1537138,5958,1967405,424309
2021-05-12,Ladakh,13955,157,15564,1452
2021-05-12,Lakshadweep,2980,10,3982,992
2021-05-12,Madhya Pradesh,573271,6595,691232,111366
2021-05-12,Maharashtra,4541391,77191,5179929,561347
2021-05-12,Manipur,30880,509,36370,4981
2021-05-12,Meghalaya,17040,242,20579,3297
2021-05-12,Mizoram,6002,23,8035,2010
2021-05-12,Nagaland,13315,156,16552,3081
2021-05-12,Odisha,465133,2215,554666,87318
2021-05-12,Puducherry,59177,1018,75024,14829
2021-05-12,Punjab,371494,10918,459268,76856
2021-05-12,Rajasthan,577550,5994,789274,205730
2021-05-12,Sikkim,7249,177,10165,2739
2021-05-12,Tamil Nadu,1260150,16178,1438509,162181
2021-05-12,Telangana,444049,2803,506988,60136
2021-05-12,Tripura,34819,422,38574,3333
2021-05-12,Uttarakhand,176420,4014,256934,76500
2021-05-12,Uttar Pradesh,1313112,16043,1545212,216057
2021-05-12,West Bengal,892474,12593,1032740,127673
2021-05-13,Andaman and Nicobar Islands,6175,81,6470,214
2021-05-13,Andhra Pradesh,1138028,8988,1344386,197370
2021-05-13,Arunachal Pradesh,18691,69,20854,2094
2021-05-13,Assam,265860,1909,310086,42317
2021-05-13,Bihar,519306,3503,622433,99624
2021-05-13,Chandigarh,43506,599,52633,8528
2021-05-13,Chhattisgarh,749318,11094,883210,122798
2021-05-13,Dadra and Nagar Haveli and Daman and Diu,8086,4,9150,1060
2021-05-13,Delhi,1258951,20310,1361986,82725
2021-05-13,Goa,92974,1874,127639,32791
2021-05-13,Gujarat,578397,8731,714611,127483
2021-05-13,Haryana,539609,6075,652742,107058
2021-05-13,Himachal Pradesh,104714,2068,145736,38954
2021-05-13,Jammu and Kashmir,174953,2912,229407,51542
2021-05-13,Jharkhand,246608,4182,301257,50467
2021-05-13,Karnataka,1440621,20368,2053191,592202
2021-05-13,Kerala,1571738,6053,2010934,433143
2021-05-13,Ladakh,14102,158,15807,1547
2021-05-13,Lakshadweep,3171,11,4202,1020
2021-05-13,Madhya Pradesh,583595,6679,700202,109928
2021-05-13,Maharashtra,4600196,78007,5226710,548507
2021-05-13,Manipur,31238,526,37036,5272
2021-05-13,Meghalaya,17354,250,20985,3381
2021-05-13,Mizoram,6120,23,8176,2033
2021-05-13,Nagaland,13428,165,16890,3297
2021-05-13,Odisha,473680,2232,565648,89736
2021-05-13,Puducherry,60424,1045,77031,15562
2021-05-13,Punjab,376465,11111,467539,79963
2021-05-13,Rajasthan,590390,6158,805658,209110
2021-05-13,Sikkim,7343,183,10392,2866
2021-05-13,Tamil Nadu,1279658,16471,1468864,172735
2021-05-13,Telangana,449744,2834,511711,59133
2021-05-13,Tripura,34946,424,39054,3684
2021-05-13,Uttarakhand,183478,4123,264683,77082
2021-05-13,Uttar Pradesh,1340251,16369,1563235,206615
2021-05-13,West Bengal,911705,12728,1053117,128684
2021-05-14,Andaman and Nicobar Islands,6213,83,6510,214
2021-05-14,Andhra Pradesh,1156666,9077,1366785,201042
2021-05-14,Arunachal Pradesh,18871,72,21110,2167
2021-05-14,Assam,270079,1984,315554,43491
2021-05-14,Bihar,530314,3593,630185,96278
2021-05-14,Chandigarh,44343,609,53393,8441
2021-05-14,Chhattisgarh,761592,11289,892331,119450
2021-05-14,Dadra and Nagar Haveli and Daman and Diu,8197,4,9257,1056
2021-05-14,Delhi,1274140,20618,1372475,77717
2021-05-14,Goa,95240,1937,130130,32953
2021-05-14,Gujarat,593666,8840,725353,122847
2021-05-14,Haryana,555650,6238,665028,103140
2021-05-14,Himachal Pradesh,108534,2131,150673,40008
2021-05-14,Jammu and Kashmir,177948,2967,233763,52848
2021-05-14,Jharkhand,253490,4290,306248,48468
2021-05-14,Karnataka,1474678,20712,2088488,593098
2021-05-14,Kerala,1605471,6150,2050889,439268
2021-05-14,Ladakh,14208,161,15916,1547
2021-05-14,Lakshadweep,3290,13,4395,1092
2021-05-14,Madhya Pradesh,593752,6753,708621,108116
2021-05-14,Maharashtra,4654731,78857,5269292,535704
2021-05-14,Manipur,31491,536,37596,5569
2021-05-14,Meghalaya,17582,268,21576,3726
2021-05-14,Mizoram,6204,23,8377,2150
2021-05-14,Nagaland,13528,177,17256,3551
2021-05-14,Odisha,482345,2251,576297,91701
2021-05-14,Puducherry,61336,1069,78973,16568
2021-05-14,Punjab,384702,11297,475949,79950
2021-05-14,Rajasthan,603319,6317,821525,211889
2021-05-14,Sikkim,7485,192,10623,2946
2021-05-14,Tamil Nadu,1298945,16768,1499485,183772
2021-05-14,Telangana,456620,2867,516404,56917
2021-05-14,Tripura,35146,426,39606,4034
2021-05-14,Uttarakhand,189261,4245,271810,78304
2021-05-14,Uttar Pradesh,1359676,16646,1580980,204658
2021-05-14,West Bengal,930886,12857,1073956,130213
2021-05-15,Andaman and Nicobar Islands,6225,85,6542,232
2021-05-15,Andhra Pradesh,1175843,9173,1388803,203787
2021-05-15,Arunachal Pradesh,19094,77,21373,2202
2021-05-15,Assam,274247,2060,319632,43325
2021-05-15,Bihar,544445,3670,637679,89564
2021-05-15,Chandigarh,45268,617,54043,8158
2021-05-15,Chhattisgarh,772500,11461,899925,115964
2021-05-15,Dadra and Nagar Haveli and Daman and Diu,8404,4,9335,927
2021-05-15,Delhi,1288280,20907,1380981,71794
2021-05-15,Goa,98200,1998,132585,32387
2021-05-15,Gujarat,609031,8944,735348,117373
2021-05-15,Haryana,570227,6402,675636,99007
2021-05-15,Himachal Pradesh,111896,2198,153717,39623
2021-05-15,Jammu and Kashmir,181762,3027,236790,52001
2021-05-15,Jharkhand,260602,4366,310024,45056
2021-05-15,Karnataka,1510557,21085,2130267,598625
2021-05-15,Kerala,1636790,6243,2085583,442550
2021-05-15,Ladakh,14439,163,16156,1554
2021-05-15,Lakshadweep,3392,13,4568,1163
2021-05-15,Madhya Pradesh,605423,6841,716708,104444
2021-05-15,Maharashtra,4707980,79552,5309215,521683
2021-05-15,Manipur,31872,552,38322,5898
2021-05-15,Meghalaya,17909,280,22203,4014
2021-05-15,Mizoram,6411,23,8499,2065
2021-05-15,Nagaland,13600,190,17531,3741
2021-05-15,Odisha,491674,2273,588687,94740
2021-05-15,Puducherry,62424,1099,80947,17424
2021-05-15,Punjab,393148,11477,483984,79359
2021-05-15,Rajasthan,616589,6472,835814,212753
2021-05-15,Sikkim,7655,198,10855,3002
2021-05-15,Tamil Nadu,1318982,17056,1531377,195339
2021-05-15,Telangana,462981,2896,520709,54832
2021-05-15,Tripura,35396,429,40055,4230
2021-05-15,Uttarakhand,193780,4426,277585,79379
2021-05-15,Uttar Pradesh,1385855,16957,1596627,193815
2021-05-15,West Bengal,950017,12993,1094802,131792
2021-05-16,Andaman and Nicobar Islands,6267,85,6568,216
2021-05-16,Andhra Pradesh,1194582,9271,1411320,207467
2021-05-16,Arunachal Pradesh,19293,78,21622,2251
2021-05-16,Assam,277501,2123,324979,45355
2021-05-16,Bihar,558785,3743,645015,82487
2021-05-16,Chandigarh,46231,625,54703,7847
2021-05-16,Chhattisgarh,785598,11590,907589,110401
2021-05-16,Dadra and Nagar Haveli and Daman and Diu,8576,4,9447,867
2021-05-16,Delhi,1299872,21244,1387411,66295
2021-05-16,Goa,101712,2056,134542,30774
2021-05-16,Gujarat,624107,9039,744409,111263
2021-05-16,Haryana,582820,6546,685312,95946
2021-05-16,Himachal Pradesh,116033,2254,157862,39575
2021-05-16,Jammu and Kashmir,185902,3090,240467,51475
2021-05-16,Jharkhand,267364,4431,313181,41386
2021-05-16,Karnataka,1544982,21434,2171931,605515
2021-05-16,Kerala,1666232,6339,2118263,445692
2021-05-16,Ladakh,14619,165,16333,1549
2021-05-16,Lakshadweep,3487,13,4650,1150
2021-05-16,Madhya Pradesh,617396,6913,724279,99970
2021-05-16,Maharashtra,4767053,80512,5344063,496498
2021-05-16,Manipur,32275,562,39052,6215
2021-05-16,Meghalaya,18124,301,22763,4338
2021-05-16,Mizoram,6498,24,8680,2158
2021-05-16,Nagaland,13654,196,17835,3985
2021-05-16,Odisha,502455,2294,600492,95743
2021-05-16,Puducherry,64198,1119,82545,17228
2021-05-16,Punjab,401273,11693,490755,77789
2021-05-16,Rajasthan,634070,6621,849389,208698
2021-05-16,Sikkim,7857,203,11070,3010
2021-05-16,Tamil Nadu,1339887,17359,1565035,207789
2021-05-16,Telangana,469007,2928,525007,53072
2021-05-16,Tripura,35522,431,40816,4863
2021-05-16,Uttarakhand,198616,4623,283239,80000
2021-05-16,Uttar Pradesh,1414259,17238,1609140,177643
2021-05-16,West Bengal,969228,13137,1114313,131948
2021-05-17,Andaman and Nicobar Islands,6283,88,6603,232
2021-05-17,Andhra Pradesh,1215683,9372,1435491,210436
2021-05-17,Arunachal Pradesh,19461,81,21802,2260
2021-05-17,Assam,281726,2179,328629,44724
2021-05-17,Bihar,572987,3832,651909,75090
2021-05-17,Chandigarh,47088,635,55367,7644
2021-05-17,Chhattisgarh,797150,11734,912477,103593
2021-05-17,Dadra and Nagar Haveli and Daman and Diu,8745,4,9550,801
2021-05-17,Delhi,1309578,21506,1393867,62783
2021-05-17,Goa,105505,2099,135856,28252
2021-05-17,Gujarat,638590,9121,752619,104908
2021-05-17,Haryana,597676,6685,694427,90066
2021-05-17,Himachal Pradesh,121007,2324,160240,36909
2021-05-17,Jammu and Kashmir,189836,3149,244608,51623
2021-05-17,Jharkhand,274483,4479,315502,36540
2021-05-17,Karnataka,1581457,21837,2203462,600168
2021-05-17,Kerala,1700528,6428,2147967,441011
2021-05-17,Ladakh,14741,165,16452,1546
2021-05-17,Lakshadweep,3633,14,4767,1120
2021-05-17,Madhya Pradesh,629741,6992,731385,94652
2021-05-17,Maharashtra,4826371,81486,5378452,470595
2021-05-17,Manipur,32674,578,39729,6477
2021-05-17,Meghalaya,18478,320,23332,4534
2021-05-17,Mizoram,6687,25,8829,2117
2021-05-17,Nagaland,13767,209,18076,4100
2021-05-17,Odisha,514532,2313,612224,95379
2021-05-17,Puducherry,65689,1151,84506,17666
2021-05-17,Punjab,410332,11895,497705,75478
2021-05-17,Rajasthan,658510,6777,859669,194382
2021-05-17,Sikkim,8109,205,11410,3096
2021-05-17,Tamil Nadu,1361204,17670,1598216,219342
2021-05-17,Telangana,474899,2955,528823,50969
2021-05-17,Tripura,35816,441,41151,4894
2021-05-17,Uttarakhand,203673,4811,287286,78802
2021-05-17,Uttar Pradesh,1439096,17546,1619645,163003
2021-05-17,West Bengal,988341,13284,1133430,131805
2021-05-18,Andaman and Nicobar Islands,6329,89,6638,220
2021-05-18,Andhra Pradesh,1233017,9481,1454052,211554
2021-05-18,Arunachal Pradesh,19675,85,22106,2346
2021-05-18,Assam,286463,2271,335023,46289
2021-05-18,Bihar,584203,3928,657829,69698
2021-05-18,Chandigarh,47964,641,55987,7382
2021-05-18,Chhattisgarh,811015,11883,919054,96156
2021-05-18,Dadra and Nagar Haveli and Daman and Diu,8845,4,9599,750
2021-05-18,Delhi,1320496,21846,1398391,56049
2021-05-18,Goa,109513,2152,137418,25753
2021-05-18,Gujarat,650932,9202,759754,99620
2021-05-18,Haryana,611955,6799,701915,83161
2021-05-18,Himachal Pradesh,124771,2382,163786,36633
2021-05-18,Jammu and Kashmir,193878,3222,247952,50852
2021-05-18,Jharkhand,279946,4539,318009,33524
2021-05-18,Karnataka,1616092,22313,2242065,603660
2021-05-18,Kerala,1800179,6515,2169369,362675
2021-05-18,Ladakh,14875,165,16582,1542
2021-05-18,Lakshadweep,3764,14,4986,1208
2021-05-18,Madhya Pradesh,641254,7069,737306,88983
2021-05-18,Maharashtra,4874582,82486,5405068,448000
2021-05-18,Manipur,33129,592,40059,6338
2021-05-18,Meghalaya,18715,336,23966,4915
2021-05-18,Mizoram,6932,28,9068,2108
2021-05-18,Nagaland,13880,216,18349,4253
2021-05-18,Odisha,526353,2335,622981,94293
2021-05-18,Puducherry,67390,1179,85952,17383
2021-05-18,Punjab,418884,12086,504586,73616
2021-05-18,Rajasthan,687969,6934,871266,176363
2021-05-18,Sikkim,8333,210,11480,2937
2021-05-18,Tamil Nadu,1381690,18005,1631291,231596
2021-05-18,Telangana,480458,2985,532784,49341
2021-05-18,Tripura,36085,445,41897,5367
2021-05-18,Uttarakhand,207363,5034,291005,78608
2021-05-18,Uttar Pradesh,1462141,17817,1628990,149032
2021-05-18,West Bengal,1007442,13431,1152433,131560
2021-05-19,Andaman and Nicobar Islands,6359,92,6674,223
2021-05-19,Andhra Pradesh,1254291,9580,1475372,211501
2021-05-19,Arunachal Pradesh,19977,88,22462,2397
2021-05-19,Assam,290774,2344,340858,47740
2021-05-19,Bihar,595377,4039,664115,64699
2021-05-19,Chandigarh,48831,647,56513,7035
2021-05-19,Chhattisgarh,823113,12036,925531,90382
2021-05-19,Dadra and Nagar Haveli and Daman and Diu,8944,4,9652,704
2021-05-19,Delhi,1329899,22111,1402873,50863
2021-05-19,Goa,112633,2197,138776,23946
2021-05-19,Gujarat,660489,9269,766201,96443
2021-05-19,Haryana,626852,6923,709689,75914
2021-05-19,Himachal Pradesh,129330,2460,166678,34888
2021-05-19,Jammu and Kashmir,197701,3293,251919,50925
2021-05-19,Jharkhand,284805,4601,320934,31528
2021-05-19,Karnataka,1674487,22838,2272374,575049
2021-05-19,Kerala,1846105,6612,2200706,347989
2021-05-19,Ladakh,15031,170,16784,1583
2021-05-19,Lakshadweep,3915,15,5212,1282
2021-05-19,Madhya Pradesh,652612,7139,742718,82967
2021-05-19,Maharashtra,4927480,83777,5433506,422249
2021-05-19,Manipur,33466,612,40683,6605
2021-05-19,Meghalaya,19185,355,24872,5332
2021-05-19,Mizoram,7094,29,9252,2129
2021-05-19,Nagaland,14079,228,18714,4407
2021-05-19,Odisha,536595,2357,633302,94350
2021-05-19,Puducherry,69060,1212,87749,17477
2021-05-19,Punjab,427058,12317,511652,72277
2021-05-19,Rajasthan,713129,7080,879664,159455
2021-05-19,Sikkim,8427,212,11689,3050
2021-05-19,Tamil Nadu,1403052,18369,1664350,242929
2021-05-19,Telangana,485644,3012,536766,48110
2021-05-19,Tripura,36402,450,42776,5924
2021-05-19,Uttarakhand,214426,5132,295790,76232
2021-05-19,Uttar Pradesh,1483249,18072,1637663,136342
2021-05-19,West Bengal,1026492,13576,1171861,131793
2021-05-20,Andaman and Nicobar Islands,6385,95,6709,229
2021-05-20,Andhra Pradesh,1279110,9686,1498532,209736
2021-05-20,Arunachal Pradesh,20125,89,22799,2585
2021-05-20,Assam,294831,2433,347001,49737
2021-05-20,Bihar,607420,4143,670174,58611
2021-05-20,Chandigarh,49701,656,56927,6570
2021-05-20,Chhattisgarh,833161,12182,931211,85868
2021-05-20,Dadra and Nagar Haveli and Daman and Diu,9088,4,9748,656
2021-05-20,Delhi,1339326,22346,1406719,45047
2021-05-20,Goa,114793,2228,139985,22964
2021-05-20,Gujarat,669490,9340,771447,92617
2021-05-20,Haryana,638673,7076,716507,70758
2021-05-20,Himachal Pradesh,132421,2529,170074,35124
2021-05-20,Jammu and Kashmir,202039,3355,255888,50494
2021-05-20,Jharkhand,289333,4654,322828,28841
2021-05-20,Karnataka,1724438,23306,2306655,558911
2021-05-20,Kerala,1894518,6724,2233468,332226
2021-05-20,Ladakh,15158,171,16918,1589
2021-05-20,Lakshadweep,3974,18,5466,1474
2021-05-20,Madhya Pradesh,662949,7227,747783,77607
2021-05-20,Maharashtra,4978937,84371,5467537,404229
2021-05-20,Manipur,33813,635,41265,6817
2021-05-20,Meghalaya,19596,379,25744,5769
2021-05-20,Mizoram,7271,30,9444,2143
2021-05-20,Nagaland,14298,234,18958,4426
2021-05-20,Odisha,546631,2378,644401,95392
2021-05-20,Puducherry,70615,1241,89508,17652
2021-05-20,Punjab,434930,12525,517954,70499
2021-05-20,Rajasthan,729168,7219,889513,153126
2021-05-20,Sikkim,8649,214,11955,3092
2021-05-20,Tamil Nadu,1426915,18734,1699225,253576
2021-05-20,Telangana,490620,3037,540603,46946
2021-05-20,Tripura,36718,453,43496,6325
2021-05-20,Uttarakhand,221785,5325,300282,73172
2021-05-20,Uttar Pradesh,1502918,18352,1644849,123579
2021-05-20,West Bengal,1045643,13733,1190867,131491
2021-05-21,Andaman and Nicobar Islands,6401,96,6758,261
2021-05-21,Andhra Pradesh,1302208,9800,1521142,209134
2021-05-21,Arunachal Pradesh,20339,89,23159,2731
2021-05-21,Assam,297902,2507,353574,53165
2021-05-21,Bihar,617397,4241,676045,54407
2021-05-21,Chandigarh,50592,666,57331,6073
2021-05-21,Chhattisgarh,842662,12295,936423,81466
2021-05-21,Dadra and Nagar Haveli and Daman and Diu,9174,4,9850,672
2021-05-21,Delhi,1347157,22579,1409950,40214
2021-05-21,Goa,118487,2272,141567,20808
2021-05-21,Gujarat,677798,9404,776220,89018
2021-05-21,Haryana,653407,7205,722964,62352
2021-05-21,Himachal Pradesh,136679,2595,172722,33448
2021-05-21,Jammu and Kashmir,206081,3422,260057,50554
2021-05-21,Jharkhand,293659,4714,324884,26511
2021-05-21,Karnataka,1776695,23854,2335524,534975
2021-05-21,Kerala,1938887,6852,2263959,318220
2021-05-21,Ladakh,15264,172,17025,1589
2021-05-21,Lakshadweep,4072,20,5756,1664
2021-05-21,Madhya Pradesh,672695,7315,752735,72725
2021-05-21,Maharashtra,5026308,85355,5497448,385785
2021-05-21,Manipur,34359,646,41909,6904
2021-05-21,Meghalaya,20061,389,26927,6477
2021-05-21,Mizoram,7407,30,9740,2303
2021-05-21,Nagaland,14520,245,19284,4519
2021-05-21,Odisha,556501,2403,655899,96995
2021-05-21,Puducherry,71919,1269,91465,18277
2021-05-21,Punjab,443666,12716,523423,67041
2021-05-21,Rajasthan,745873,7346,897193,143974
2021-05-21,Sikkim,8865,217,12204,3122
2021-05-21,Tamil Nadu,1452283,19131,1734804,263390
2021-05-21,Telangana,495446,3060,544263,45757
2021-05-21,Tripura,37097,455,44359,6807
2021-05-21,Uttarakhand,229813,5484,303940,68643
2021-05-21,Uttar Pradesh,1516508,18588,1651530,116434
2021-05-21,West Bengal,1064553,13895,1209958,131510
2021-05-22,Andaman and Nicobar Islands,6417,98,6789,274
2021-05-22,Andhra Pradesh,1323019,9904,1542079,209156
2021-05-22,Arunachal Pradesh,20545,92,23553,2916
2021-05-22,Assam,302889,2588,359640,54163
2021-05-22,Bihar,627548,4339,681199,49312
2021-05-22,Chandigarh,51382,680,57737,5675
2021-05-22,Chhattisgarh,852529,12391,941366,76446
2021-05-22,Dadra and Nagar Haveli and Daman and Diu,9269,4,9880,607
2021-05-22,Delhi,1354445,22831,1412959,35683
2021-05-22,Goa,121562,2302,143192,19328
2021-05-22,Gujarat,686581,9469,780471,84421
2021-05-22,Haryana,666893,7317,728607,54397
2021-05-22,Himachal Pradesh,141213,2652,175384,31519
2021-05-22,Jammu and Kashmir,210547,3465,263905,49893
2021-05-22,Jharkhand,297776,4760,327035,24499
2021-05-22,Karnataka,1829276,24207,2367742,514259
2021-05-22,Kerala,1979919,6994,2293632,306719
2021-05-22,Ladakh,15374,173,17146,1599
2021-05-22,Lakshadweep,4251,22,6101,1828
2021-05-22,Madhya Pradesh,682100,7394,757119,67625
2021-05-22,Maharashtra,5070801,86618,5527092,369673
2021-05-22,Manipur,35606,661,42565,6298
2021-05-22,Meghalaya,20480,414,27755,6861
2021-05-22,Mizoram,7521,30,10024,2473
2021-05-22,Nagaland,14747,258,19593,4588
2021-05-22,Odisha,567382,2430,668422,98610
2021-05-22,Puducherry,73936,1295,93167,17936
2021-05-22,Punjab,452318,12888,528676,63470
2021-05-22,Rajasthan,764137,7475,903418,131806
2021-05-22,Sikkim,9126,220,12521,3175
2021-05-22,Tamil Nadu,1476761,19598,1770988,274629
2021-05-22,Telangana,500247,3085,547727,44395
2021-05-22,Tripura,37429,457,45223,7337
2021-05-22,Uttarakhand,238593,5600,307566,63373
2021-05-22,Uttar Pradesh,1534176,18760,1659212,106276
2021-05-22,West Bengal,1083570,14054,1229805,132181
2021-05-23,Andaman and Nicobar Islands,6441,101,6820,278
2021-05-23,Andhra Pradesh,1341355,10022,1562060,210683
2021-05-23,Arunachal Pradesh,20836,95,23867,2936
2021-05-23,Assam,307548,2667,365620,55405
2021-05-23,Bihar,636224,4442,685574,44908
2021-05-23,Chandigarh,52172,692,58129,5265
2021-05-23,Chhattisgarh,862660,12494,945694,70540
2021-05-23,Dadra and Nagar Haveli and Daman and Diu,9390,4,9925,531
2021-05-23,Delhi,1360898,23013,1415219,31308
2021-05-23,Goa,124255,2341,144839,18243
2021-05-23,Gujarat,695026,9523,784676,80127
2021-05-23,Haryana,678220,7415,733628,47993
2021-05-23,Himachal Pradesh,146230,2707,177725,28788
2021-05-23,Jammu and Kashmir,214664,3513,267313,49136
2021-05-23,Jharkhand,301705,4801,329072,22566
2021-05-23,Karnataka,1891042,24658,2398925,483225
2021-05-23,Kerala,2025319,7170,2322146,289657
2021-05-23,Ladakh,15585,176,17277,1516
2021-05-23,Lakshadweep,4394,22,6418,2002
2021-05-23,Madhya Pradesh,691427,7483,760963,62053
2021-05-23,Maharashtra,5111095,87300,5553225,354830
2021-05-23,Manipur,36258,674,43322,6390
2021-05-23,Meghalaya,20989,435,28878,7454
2021-05-23,Mizoram,7736,31,10220,2453
2021-05-23,Nagaland,14967,271,19845,4607
2021-05-23,Odisha,577983,2456,679530,99091
2021-05-23,Puducherry,75947,1325,94612,17340
2021-05-23,Punjab,459681,13089,533973,61203
2021-05-23,Rajasthan,779601,7590,909521,122330
2021-05-23,Sikkim,9393,221,12808,3194
2021-05-23,Tamil Nadu,1502537,20046,1806861,284278
2021-05-23,Telangana,504970,3106,551035,42959
2021-05-23,Tripura,37625,463,46099,8011
2021-05-23,Uttarakhand,246806,5734,310469,57929
2021-05-23,Uttar Pradesh,1551716,18978,1665176,94482
2021-05-23,West Bengal,1102772,14208,1248668,131688
2021-05-24,Andaman and Nicobar Islands,6473,103,6844,268
2021-05-24,Andhra Pradesh,1361464,10126,1580827,209237
2021-05-24,Arunachal Pradesh,21096,98,24093,2899
2021-05-24,Assam,313333,2739,369183,53111
2021-05-24,Bihar,644335,4549,689576,40692
2021-05-24,Chandigarh,52913,702,58489,4874
2021-05-24,Chhattisgarh,870640,12586,949000,65774
2021-05-24,Dadra and Nagar Haveli and Daman and Diu,9462,4,9987,521
2021-05-24,Delhi,1366056,23202,1416868,27610
2021-05-24,Goa,126800,2383,146460,17277
2021-05-24,Gujarat,703760,9576,788470,75134
2021-05-24,Haryana,687700,7512,738028,42816
2021-05-24,Himachal Pradesh,150289,2766,179034,25979
2021-05-24,Jammu and Kashmir,219620,3564,270621,47437
2021-05-24,Jharkhand,306080,4838,330417,19499
2021-05-24,Karnataka,1926615,25282,2424904,473007
2021-05-24,Kerala,2062635,7358,2347966,277973
2021-05-24,Ladakh,15707,178,17407,1522
2021-05-24,Lakshadweep,4537,24,6611,2050
2021-05-24,Madhya Pradesh,699014,7558,764338,57766
2021-05-24,Maharashtra,5140272,88620,5579897,351005
2021-05-24,Manipur,36867,688,44089,6534
2021-05-24,Meghalaya,21542,459,29681,7680
2021-05-24,Mizoram,7839,33,10333,2461
2021-05-24,Nagaland,15105,285,20068,4678
2021-05-24,Odisha,589610,2484,692382,100288
2021-05-24,Puducherry,77850,1359,96060,16851
2021-05-24,Punjab,468208,13281,538994,57505
2021-05-24,Rajasthan,796121,7703,916042,112218
2021-05-24,Sikkim,9591,224,13132,3317
2021-05-24,Tamil Nadu,1527733,20468,1842344,294143
2021-05-24,Telangana,509663,3125,553277,40489
2021-05-24,Tripura,38099,465,46525,7961
2021-05-24,Uttarakhand,252979,5805,313519,54735
2021-05-24,Uttar Pradesh,1565802,19209,1669891,84880
2021-05-24,West Bengal,1122201,14364,1267090,130525
2021-05-25,Andaman and Nicobar Islands,6495,104,6853,254
2021-05-25,Andhra Pradesh,1379837,10222,1593821,203762
2021-05-25,Arunachal Pradesh,21344,102,24573,3127
2021-05-25,Assam,318585,2823,375404,53996
2021-05-25,Bihar,649835,4642,692420,37943
2021-05-25,Chandigarh,53597,709,58734,4428
2021-05-25,Chhattisgarh,879625,12646,953209,60938
2021-05-25,Dadra and Nagar Haveli and Daman and Diu,9606,4,10049,439
2021-05-25,Delhi,1370431,23409,1418418,24578
2021-05-25,Goa,129162,2421,147861,16278
2021-05-25,Gujarat,713065,9621,791657,68971
2021-05-25,Haryana,696059,7607,741785,38119
2021-05-25,Himachal Pradesh,153975,2827,180983,24181
2021-05-25,Jammu and Kashmir,223619,3609,272858,45630
2021-05-25,Jharkhand,309371,4871,331811,17569
2021-05-25,Karnataka,1983948,25811,2450215,440456
2021-05-25,Kerala,2098674,7554,2365787,259559
2021-05-25,Ladakh,15891,178,17532,1463
2021-05-25,Lakshadweep,4661,24,6847,2162
2021-05-25,Madhya Pradesh,706003,7618,767274,53653
2021-05-25,Maharashtra,5182592,89212,5602019,330215
2021-05-25,Manipur,37478,705,44627,6444
